code,description,type,lat,lon
ECCLES,ECCLES,station,53.48545187835436,-2.3326915474551564
LBRF,LITTLE BARFORD MONIER,junction,52.198146679532236,-0.2688631141380564
IMNGHAF,IMMINGHAM ESL (FLHH),junction,53.629291046862065,-0.21839293780479352
SEVT730,SEVERN TUNNEL SIG NT1730,junction,51.58257256795182,-2.8016980905225
STKSMR,STOCKSMOOR,station,53.59412138024287,-1.723202304054922
TEESYHS,TEES N.Y. (HOLDING SDG.),junction,54.56377953089781,-1.2752913430867052
SHRBREJ,SHIREBROOK EAST JN,junction,53.20488264413959,-1.2029376977294008
HTRW,HEATHROW AIRPORT,junction,,
WYGN,WYLDE GREEN,station,52.54625996620762,-1.8313772184993666
SWANBGB,SWANSEA BURROWS SS GBRF,junction,,
BARLSOP,BARLASTON ORCHARD PLACE,station,,
PEAK34P,PEAK FOREST 34 POINTS,junction,,
HNDLGF1,HINDLOW GF NO.1,junction,53.22250766898472,-1.8809487626741004
BEALSMA,SMEAFIELD,junction,55.63505235180442,-1.8536492326136311
FAMR,FALMER,station,50.861997844848474,-0.08717763843463255
ELSMPCS,ELLESMERE PORT CAWOODS,junction,53.282068326267684,-2.8957750620731373
MCFMTLK,MARTINSCROFT (METROLINK),station,,
BRSS175,BATH GOODS SIG. B175,junction,51.51158660594961,-2.561474933186458
GLNGREC,GILLINGHAM RECEPTION ROAD,junction,51.38724755631294,0.5547751566391185
TRFRSTE,TREFFOREST ESTATE,station,51.56813799985533,-3.2902004838664647
STRTNBS,STOURTON B.S.C.,junction,53.768973557584324,-1.5131138853729527
FRZNGHL,FRIZINGHALL,station,53.81985525708568,-1.7685785776637442
GNWH,GREENWICH,station,51.4782022575241,-0.015295485184502421
WSTLRTS,WESTRLEIGH A.C.C. R.T.S.,junction,51.50285762672935,-2.4459516781762294
INVURCE,INVERURIE C.E.,junction,57.288208523217186,-2.376084247695743
OOSTEND,OOSTENDE,junction,,
HELEBLC,HELE & BRADNINCH LC,junction,50.81144930375762,-3.427073723048407
PSLYGST,PAISLEY GILMOUR STREET,station,55.84738204701927,-4.424620250601501
YRDLYWD,YARDLEY WOOD,station,52.42103357228482,-1.8545729989246367
ASHFCWJ,ASHFORD WEST JN (CTRL),junction,,
BDLNMHJ,MARCHEYS HOUSE JN,junction,55.16114938974363,-1.5678178850581515
WRMNBGS,WARMINSTER MOD (ARMY) SDGS,junction,51.20499391543643,-2.1583051578227384
BTHM502,BATHAMPTON SIG. B502,junction,51.39793590454255,-2.322174888068492
PSLYGSD,PAISLEY GALLOWHILL SIDINGS,junction,55.8532283863317,-4.404260769240392
KNUTSFD,KNUTSFORD,station,53.30177089408669,-2.3718054477097623
HAMLTNW,HAMILTON WEST,station,55.77903414590816,-4.055056535071776
BRACKNL,BRACKNELL,station,51.41294995476382,-0.7520525382637762
HADFILD,HADFIELD,station,53.46078802456696,-1.9655011601285273
CRKLDPS,CRICKLEWOOD SOUTH SIDINGS,junction,,
POTR141,POTTERS BAR SIGNAL K141,junction,51.697632937286215,-0.19324856603872007
PHLD,PRIESTHILL & DARNLEY,station,55.812024722712884,-4.342997542738332
DONC269,DONCASTER SIG D269,junction,53.51915429231404,-1.139800287770958
STAFFDY,STAFFORD YARD,junction,52.79888572569008,-2.1176166091545503
MNCRDST,DEAL STREET JN,junction,53.48397454592454,-2.2534295134340026
SBROUGH,STALLINGBOROUGH,station,53.58697529782951,-0.18299198550796342
FDRS250,FORDERS SIDING SIG MV250,junction,52.0747452316514,-0.516623543033221
CARLUJN,UPPERBY JN,junction,54.881080287639676,-2.9213114175113506
KEITBPG,KEITH BRANCH PLATFORM GBRF,junction,,
PLAISTW,PLAISTOW,junction,51.53092055058633,0.016149583563125684
HTONTMD,HEATON T&R.S.M.D.,junction,54.98564561676848,-1.5665476381101882
WDLNDSR,QUEENS ROAD MLK,station,,
PRKSREF,HARWICH REFINERY CRLS SLVS,junction,51.9432735997184,1.2441368426465216
DOCKYDP,DOCKYARD (PLYMOUTH),station,50.38227389655628,-4.1759587882277645
ERLSUDL,EARLSTOWN UP & DOWN LOOP,junction,53.45060973204817,-2.6400947458146886
KSTP9,KIRKBY STEPHEN KS9,junction,,
SLSBRY,SALISBURY,station,51.074893253839996,-1.7977472747813648
STNGWJN,WESTERN JN (SITTINGBOURNE),junction,51.34665732356852,0.7174420892404118
DOLMGBF,DOLLANDS MOOR (GBRF),junction,51.09121697650128,1.0888090851455192
WHTLSEA,WHITTLESEA,station,52.54961268402152,-0.11701093220955622
CSTLDGL,CASTLETON D.G.L.,junction,53.58965877221133,-2.1796145478404743
BCNSFLD,BEACONSFIELD,station,51.61135337926447,-0.6439070026561211
CREWENJ,CREWE NORTH JN,junction,53.092187698367276,-2.4347267295175565
MRCHSTH,MARCH SOUTH,junction,52.56020159567347,0.09097642116717204
RTHERHI,ROTHERHITHE,station,,
WHTLSER,WHITTLESEA RECP.,junction,52.54961268402152,-0.11701093220955622
YORK252,YORK YARD NORTH RS SIG 252,junction,53.95664413634149,-1.0993067430158665
BEATSUL,BEATTOCK SUMMIT U.P.L.,junction,55.420713032739236,-3.5883863549179447
KLBRNHR,KILBURN HIGH ROAD,station,51.53775679671967,-0.19136766448781226
BENTMET,BENTON (METRO),junction,55.01390218508218,-1.567619223121235
ASHBEWS,ASHBURYS (DBC),junction,53.47110417790512,-2.1841746972645684
SWELL,SHEPHERDS WELL,station,51.18839879202045,1.2295238137435351
PAIGXGF,PAIGNTON XOVER G.F. P&DSR,junction,50.43186846478799,-3.565344957788082
CRKLWSJ,CRICKLEWOOD SOUTH JN,junction,51.5561895991943,-0.21061588452230057
MNCRDS3,DEAL STREET NO.3 SDGS,junction,53.48397454592454,-2.2534295134340026
WSHWWRP,HEARTLANDS PARK WRP,junction,52.50378676153957,-1.8408207274014845
OXCRFCL,OXCROFT COLLIERY,junction,53.264432318197485,-1.302955586686138
UTOXBLC,BRAMSHALL L.C.,junction,52.895625661215334,-1.9203288317430345
SHLIER,ST HELIER (SURREY),station,51.38925496413481,-0.19899725182489236
KINBRAC,KINBRACE,station,58.258627712169265,-3.941139946629971
WDNPK,WIMBLEDON PARK,junction,51.43448559788414,-0.19944896709636883
TINSLSJ,MEADOWHALL,station,53.412461872109034,-1.404570736960252
BRMOUTH,BARMOUTH,station,52.722312998002465,-4.056613003612841
DALTONJ,DALTON JN,junction,54.14979471197161,-3.191814508003804
ASHFKI,ASHFORD INTL (EUROSTAR),station,51.146813293507485,0.865680161073141
HATFBUS,HATFIELD BUS,junction,,
CATHCE,CARDIFF CATHAYS ISU (CE),junction,51.49336123228985,-3.185424631336754
MARPLE,MARPLE,station,53.40072682129789,-2.057293438045889
SHPDSB,SHEPHERDS BUSH,station,51.511963675132,-0.2205783136884884
YORKSTB,STRENSALL SB,junction,54.04024721819632,-1.0262177877032674
ASHFKY,ASHFORD INTERNATIONAL,station,51.146813293507485,0.865680161073141
BROWNHJ,BROWNHILL JN,junction,55.72603848813152,-4.694774243995562
STNGV76,SITTINGBOURNE SIG. EV76,junction,51.342043499967374,0.7352054096884221
BSHB,BISHOPBRIGGS,station,55.9039933281886,-4.22444141679115
LAWJ,LAW JN,junction,55.75690033578639,-3.87930204515455
NRCH176,NORWICH CROWN PT SI CO1762,junction,,
SALE,SALE,station,,
HRLC,HARLECH,station,52.861555026601366,-4.1094985930033845
HRLG,HARLINGTON (BEDS),station,51.96143566373554,-0.49536151680427426
NEASDGS,NEASDEN ENGINEERS SDGS,junction,51.55208297791886,-0.2507607837319794
HORD137,HORDEN SIGNAL NS7137,junction,54.75359994187366,-1.2965177961160477
STRESJN,STREATHAM SOUTH JN,junction,51.42538968167066,-0.1325023029970647
ASCTUWD,ASCOTT-UNDER-WYCHWOOD,station,51.86743792887007,-1.5640371840042564
TALACRE,TALACRE,junction,53.34400828031,-3.3257535353974887
GRVPUCE,GROVE PARK UP SG CN ED EXT,junction,51.442800000530134,0.009387956640695331
PBRO470,PETERBOROUGH SIGNAL 470,junction,52.569147368058665,-0.24618818890494873
BROMLYS,BROMLEY SOUTH,station,51.400023053514204,0.018697583069058648
CHIPCOK,CHIPPENHAM COCKLEBURY ROAD,junction,,
BROMLYN,BROMLEY NORTH,station,51.409203820329346,0.017707120941319928
HVRTDRR,HAVERTON HILL REPAIR (DRS),junction,54.59486067606379,-1.2610889976179516
AYRR853,AYR SIG. PA853,junction,55.46522845249442,-4.621046646680346
STPHLPM,ST PHILIPS MARSH,junction,51.446827389837075,-2.5637161544651508
CRLK,CARLUKE,station,55.731032127631956,-3.8487864374695575
OTFORD,OTFORD,station,51.31280597611821,0.19723552911115336
DUMFRES,DUMFRIES,station,55.07264302528673,-3.604416398482027
BESTGBR,BEESTON SIMS METALS GBRF,junction,53.13398225928936,-2.6700690605985784
AYRR859,AYR SIG 859,junction,55.45285195052527,-4.626441335980301
STDENYS,ST DENYS,station,50.92180283251202,-1.3881056579039421
HOUN448,HOUNSLOW SIGNAL F448,junction,51.46320274921761,-0.35966942847414707
COLSTWN,COULSDON TOWN,station,51.32245782124622,-0.13298338612053226
WHLA34,WHITLAND SIG W34,junction,51.81796672801032,-4.614720773745754
HOUN443,HOUNSLOW SIGNAL F443,junction,51.46320274921761,-0.35966942847414707
LIMHSE,LIMEHOUSE,station,51.512657734244094,-0.03962464083924527
ACTOLHS,ACTON LOCO HOLDING SIDINGS,junction,51.51696080937417,-0.26786007414049723
HONICE,HONITON ISU (CE),junction,50.79590064037893,-3.188899944643354
RCHDLEJ,ROCHDALE EAST JN,junction,53.61278528023342,-2.1469428977101392
NTHNFHH,NORTHENDEN R.T.S. (FLHH),junction,53.39871301737278,-2.2474478188850098
LNDN490,LONDON BRIDGE SIG. L1490,junction,51.5034279560666,-0.08404054050703211
POPLTON,POPPLETON,station,53.97595741417149,-1.1483514447000023
HABRJN,HABROUGH JN,junction,53.605983339821925,-0.26875464083595274
BRORALC,BRORA L.C.,junction,58.013021603334764,-3.852286567339836
JERSMJN,JERSEY MARINE JN NORTH,junction,51.65030739882107,-3.85064056888533
BANGRCS,BANGOR C.S.,junction,53.22245490466333,-4.135693779291107
ARKL021,ARKLESTON SIGNAL 6021,junction,,
WCHAPEL,WHITECHAPEL,station,,
HRNBPK,HORNBEAM PARK,station,53.979976029586645,-1.5270345155786162
HMWTTC,HAMWORTHY T.C.,junction,50.71082145432111,-1.997625058041566
SDON,SWINDON (WILTS),station,51.56571360802839,-1.785625445460881
CHSTRBL,CHESTER BALLAST HOLE SDGS,junction,53.196251151718265,-2.876186526150607
GRNGMTH,GRANGEMOUTH,junction,56.005025394237464,-3.7477077730489565
DGNH842,DAGENHAM FORD MC SIG 842,junction,,
GRNGMTJ,GRANGEMOUTH JN,junction,56.0014231742314,-3.775914333752957
HRSTJN,HURST GREEN JN,junction,51.242582048770295,0.006223098195181132
DLMYCE,DALMENY C.E.,junction,55.98504735774126,-3.3803079794073083
PLYMBAL,PLYMOUTH BALLAST SIDINGS,junction,50.38018648118435,-4.139164833917663
KINSSTN,KINGS SUTTON,station,52.02110759722329,-1.2810510447874366
PTFTMHL,PONTEFRACT MONKHILL,station,53.698814185937536,-1.3040714057980358
BOWDECC,BOW ECCQ PRIVATE SIDINGS,junction,51.53335988784614,-0.01722275747539241
ASFIELD,ASHFIELD (GLASGOW),station,55.88884398863528,-4.248489981197133
EGGESFD,EGGESFORD,station,50.88766894463793,-3.8749272379261073
LLDODGF,LLANDRINDOD CROSSING,junction,52.25370933565116,-3.374098811483779
DOLGARG,DOLGARROG,station,53.185818721353805,-3.823032754845814
BNRTH,BRIDGNORTH,junction,52.529577058653196,-2.420184544607623
HORB226,HORBURY MARCROFT SIG HM226,junction,,
CREWBSS,BASFORD HALL S.S.,junction,53.069651746054994,-2.422321204209726
DONCSCJ,ST.CATHERINES JN.,junction,53.489080591448236,-1.1058341299546481
DOLPHNJ,DOLPHIN JN,junction,51.50923108345079,-0.5644867286531486
CARLWRD,CURROCK W.R.D.,junction,54.882513254475725,-2.9348895726397366
TAMEBDG,TAME BRIDGE PARKWAY,station,52.55224767045309,-1.9760053834864948
CATZBHN,BALLYHAUNIS <CIE>,station,,
ELGHLWR,EASTLEIGH LWR DEPOT,junction,50.97804176523871,-1.3450332812369898
HASTBSD,HASTINGS BRIGHTON SIDINGS,junction,50.85928801472292,0.5795897738285047
CRLNXOV,CHARLTON C & P XOVER,junction,51.48666160394561,0.03004090520965075
DUDESTN,DUDDESTON,station,52.488226479456095,-1.8715381307350771
WHLE473,WHITLOCKS END SIG TB1473,junction,52.39192875992801,-1.851406259506214
GRSTNGF,GARSTON GROUND FRAME,junction,,
CHAFRSS,CHAFFERS LC (TMO),junction,53.83795427842095,-2.2078022043594143
STFD073,STRATFORD SIGNAL L5073,junction,51.546369249096536,-0.003792115562716773
SLEFDNJ,SLEAFORD NORTH JN,junction,53.010672236985414,-0.38953166315884585
MCHYNCS,MACHYNLLETH CARR. SDGS,junction,52.5953680505961,-3.8534151134346164
RHYLCE,RHYL CIVIL ENGINEERS SDG,junction,53.31813533665194,-3.4889151292925127
CRGDRN,CRAIGENDORAN,station,55.99447278680113,-4.71117299065073
OLHL,OLD HILL,station,52.47081488316514,-2.0563671657096205
PBROWSR,PETERBOROUGH WASHER,junction,52.58577803796084,-0.2569791086841461
LYTHAM,LYTHAM,station,53.739280289739604,-2.9639486629863536
HTFLMBC,HATFIELD MAIN MINING,junction,53.59237170486918,-1.0145601566945628
NWBIT55,KIRKBY THORE SIG. KT55,junction,54.631731264235796,-2.54178730560984
PBROWSD,P'BRO WESTWOOD SDGS,junction,52.59482831461594,-0.2634705832025369
ULCESJ,ULCEBY SOUTH JUNCTION,junction,53.61918981749353,-0.3008120106591433
LEED631,LEEDS SIG L3631,junction,53.792268879475294,-1.5567141028142693
EUXTSGF,EUXTON R.O.F. SDGS G.F.,junction,53.67321894364419,-2.6614788663386166
FRNGTNC,FARINGTON CURVE JN,junction,53.73194293161108,-2.7019184352714554
CHCHRC2,CHICHESTER RECEPTION NO 2,junction,50.83429590743733,-0.7943576869224837
CWLRSSJ,COWLAIRS SOUTH JN,junction,55.88094518764251,-4.239063375552182
IVRNFSD,INVERNESS FREIGHT SDGS DRS,junction,57.4829482606749,-4.217408860742127
FRNGTNJ,FARINGTON JN,junction,53.7161745604877,-2.6947158777236293
HOLYTWN,HOLYTOWN,station,55.81251790154557,-3.97346280374124
STHVIC,SOUTHEND VICTORIA,station,51.54219389562547,0.7115125385087165
JERSMJS,JERSEY MARINE JN SOUTH,junction,51.64055306418013,-3.844780295850907
IPSWCLQ,IPSWICH CLIFFE QUAY,junction,52.046291799303255,1.1625318122776194
BNBRDPT,BANBURY DEPOT,junction,,
HOUNSLW,HOUNSLOW,station,51.46217853161368,-0.3616639456189344
CARLAME,CARLISLE YARD COLAS RAIL,junction,54.9219741690368,-2.9602071413640343
NTHWLW,LOSTOCK WORKS,junction,53.264510760580706,-2.4781220999903413
SCROYDN,SOUTH CROYDON,station,51.363016232378214,-0.09341127859458791
GRNSFDJ,GREENSFIELD JN.,junction,54.963446814616155,-1.6081590319106909
TMPLRRJ,RUCKHOLT ROAD JUNCTION,junction,51.55681390522158,-0.017299234497595628
CREWESY,CREWE SOUTH YARD,junction,53.08133973332123,-2.4292580116499116
ELSENHM,ELSENHAM,station,51.92033193195352,0.22880148513840046
MDNHEAD,MAIDENHEAD,station,51.51851281005469,-0.7225206880695065
CARBISB,CARBIS BAY,station,50.19709664038095,-5.463714977305762
RADF208,RADFORD SIG MS4208,junction,52.95633868352223,-1.1844856513177742
KLYNNDF,KINGS LYNN DALGETTY & FKLN,junction,52.756870850284294,0.4070177454349774
PTBRGBF,PORTBURY BIOMASS GBRF,junction,51.48384308315203,-2.6933663304192907
CREWESW,CREWE STEEL WORKS,junction,53.09946247204681,-2.462638680800584
WBTNFHH,WEST BURTON PS (FHH),junction,53.36679975170852,-0.8042585874107971
CREWESJ,CREWE SOUTH JN,junction,53.084205376865185,-2.429779213342175
BSPSLYD,BISHOPS LYDEARD WS RWY,junction,51.05285899756684,-3.1933579217763164
CREWESN,CREWE SHUNTING NECK,junction,53.08098496270082,-2.4304188995866665
PTBRGBR,PORTBURY COAL TERMINAL GBR,junction,,
HMARFHH,HIGH MARNHAM (FLHH),junction,53.229424640786725,-0.8149501852985314
HAGGXO,HAGGERSTON CROSSOVER,junction,51.53461882356391,-0.07663186793097769
LNDOREJ,LANDORE JUNCTION,junction,51.643406916700584,-3.9383226814796344
RYSTNJ,ROYSTON JN.,junction,53.612325727445935,-1.4466109074611195
MANNTEJ,MANNINGTREE EAST JN,junction,51.94753246265048,1.0537967215406137
EGRNSID,EAST GRINSTEAD SIDINGS,junction,51.126166747078486,-0.018076078945166683
ROBY,ROBY,station,53.409986989026436,-2.855766970547516
KILWNCE,KILWINNING UP SIDING,junction,55.65552922180737,-4.710339238602719
BXTD,BUXTED,station,50.99022521216536,0.13151999880919632
CRFTNWJ,CROFTON WEST JN,junction,53.66322102902314,-1.4591713966067323
NNTYRNN,NANTYRONEN,junction,,
TWCKNMJ,TWICKENHAM JN,junction,51.44921867774348,-0.33282676567488984
NTHNDNJ,NORTHENDEN JN,junction,53.3987256633303,-2.250004580627662
SEYMOSS,SEYMOUR RJB MINING,junction,53.25969595721689,-1.3265681112191028
RTFDTHR,RETFORD THRUMPTON S.B.,junction,53.3138740397146,-0.944628220560621
BRGHLRD,LONDON ROAD (BRIGHTON),station,50.83688269658181,-0.13574077409486446
BSCTESD,BESCOT UP ENGINEERS SDGS,junction,52.55783123109878,-1.98082566708744
BONNHBF,BONN HBF,junction,,
DMARSHJ,DEE MARSH JN.,junction,53.21941121712132,-3.030697761845323
DYMCHUR,DYMCHURCH,junction,,
EBSFEJN,EBBSFLEET INTERNATIONAL,station,,
LAYTCLX,CARLETON CROSSING L.C.,junction,53.84311015266529,-3.0145130077987674
OCKLYAC,OCKLEY,station,51.15126068235259,-0.3361799542544564
DRNIKML,DRINNICK MILL,junction,50.36603588804842,-4.869766917891332
HONLEY,HONLEY,station,53.60831658577353,-1.7809799626409846
FENCHRS,LONDON FENCHURCH STREET,station,51.51135219044715,-0.07755435207040115
RDNG148,READING SIG. TR148,junction,,
CLPHS47,CLAPHAM JN SIGNAL W1047,junction,51.466487923379276,-0.16681798542033582
RAVNHDL,RAVENHEAD DOWN GOODS LOOP,junction,53.445350117052904,-2.7413280183812856
ETRURBS,ETRURIA B.S.C.,junction,53.022225666180574,-2.2035582160274383
EURODS,EUROTUNNEL DIESEL SHED,junction,51.088075722493315,1.1311179200801456
ELDRDBS,ELDERSLIE (DBC),junction,,
CLPHS49,CLAPHAM JN SIGNAL 1049,junction,51.466487923379276,-0.16681798542033582
GRETGRN,GRETNA GREEN,station,55.000656432288544,-3.0675170520579504
BHAM459,B'HAM SNOW HILL SIGNAL 459,junction,52.48709818052124,-1.9048526995763637
TNHLDGL,TOWNHILL D.G.L.,junction,56.08157841308432,-3.416121589039633
NIDRINJ,NIDDRIE NORTH JN,junction,55.946910471097034,-3.106234918518873
RAVNHDS,RAVENHEAD SDGS,junction,53.44692943629123,-2.735950175461853
BNSBDGE,BARNES BRIDGE,station,51.47160201418425,-0.2520265426987913
BTHG031,BATHGATE SIG 2031,junction,55.89798827585188,-3.6386902826361083
CTMS664,CITY THAMESLINK SIG VC664,junction,51.51283628577496,-0.1035343543399382
NBTN,NEW BRIGHTON,station,53.4372360208316,-3.0491197610060135
OXWLME,OXWELLMAINS DOWN MACROFTEG,junction,55.979400861843146,-2.467376052020958
BUXTURS,BUXTON URS,junction,53.26546130734303,-1.9070366690359564
WICHBW,BARTON & WALTON,junction,52.743722201659246,-1.7115514987459979
SACTON,SOUTH ACTON,station,51.499523054169266,-0.2701925241734567
BUSHYDC,BUSHEY DC,station,51.64583856894786,-0.38526027677974656
GRRDGAM,GAMSTON,junction,53.27839551710952,-0.9167365257800171
ASHCHRC,ASHCHURCH FOR TEWKESBURY,station,51.99882142849602,-2.1087743145955473
IMNGUSR,IMMINGHAM YD SPECIFIC USER,junction,53.62132538665079,-0.18482824662933045
MLRHS23,MILLERHILL SIGNAL 23,junction,55.9282593677348,-3.086769567757144
EXMOUTH,EXMOUTH,station,50.62217259225037,-3.414973649059132
BUTRFHH,BUTTERWELL OPENCAST (FLHH),junction,55.21342643602946,-1.6123251771215958
WVRMSRJ,STAFFORD ROAD JN WVRMPTN,junction,52.60184442429244,-2.1324277172355
DRTMPON,DARTMOUTH (BUS),station,,
STER56,ST ERTH SIGNAL 56,junction,,
KNEB639,KNEBWORTH SIGNAL K639,junction,51.86700196801487,-0.18703587349749382
NEAS34,NEASDEN SOUTH JN SIG ME34,junction,51.55076723303319,-0.25117184505606865
DLMYDPL,DALMENY D.P.L.,junction,55.983807635920165,-3.3794784089962073
SWADGF,SWADLINCOTE G.F.,junction,52.77036482633497,-1.612750446349008
DIGSWEL,DIGSWELL JN.,junction,51.81612710074587,-0.19592655380193105
CROWLE,CROWLE,station,53.58980306463218,-0.8173263938894029
STTNPWY,SUTTON PARKWAY,station,53.11414503164069,-1.2455673272547232
BRNDFHH,BRINDLE HEATH R.T.S. FLHH,junction,53.498889531696236,-2.2914466673886227
CHLMSFR,CHELMSFORD RECP.,junction,51.73890314805466,0.47728536117636305
TMPLTMD,STRATFORD TMD TEMPLE MILLS,junction,,
PERSHOR,PERSHORE,station,52.130678772890384,-2.0721067271574296
CANKLOW,CANKLOW LOOP,junction,53.41168619379986,-1.3656323306080151
JAMCOK,JAMES COOK UNIV HOSPITAL,station,54.55196524197595,-1.2084469311565118
NRCHCSD,NORWICH STN C.S.D.,junction,52.62518979059479,1.3100713007780662
DOVYDPL,DOVEY JUNCTION DOWN LOOP,junction,52.56477248063383,-3.923787465224283
THBD98,TILGATE SIDINGS SIG TD98,junction,,
WENDOVR,WENDOVER,station,51.76165774620909,-0.7474764851487057
TOTODHS,TOTON D.D. H.S.,junction,52.91569364163609,-1.279967638561767
WATRLMN,LONDON WATERLOO,station,51.50261719527486,-0.11279120276973198
WHWLL,WHITWELL (DERBYS),station,53.27791388609744,-1.2035747058683943
AVIGCMT,AVIGNON C M T,junction,55.87957601230439,-4.22536252404003
KITTSCA,SCATTER BURNS IBS,junction,57.17507369961757,-2.158457277017158
CALAVGV,CALAIS VILLE GARE VGRS,junction,,
MRHSSJ,MUIRHOUSE SOUTH JN,junction,55.83749697301549,-4.274000733285053
NABTWJ,NEWTON ABBOT WEST JUNCTION,junction,50.521991965445324,-3.5940007186429925
BUSBYJ,POLLOKSHAWS WEST,station,55.782657819251035,-4.264105467106895
COTAMCW,COTTAM MAINLINE C&W,junction,53.3072407646572,-0.7797490216796554
SNBKOV,OAKLEY VIADUCT,junction,52.17858193907008,-0.5221077685440447
WIGANSJ,WIGAN STATION JN,junction,53.5418206986562,-2.6292020865925716
ELTHAM,ELTHAM,station,51.45558594947389,0.05257059876012627
EPCKHMR,EAST PECKHAM REVERSE,junction,51.215333228249946,0.40543801281918695
ARDWTMD,ARDWICK T.M.D,junction,53.471340256743,-2.2099519117474413
BICKLEY,BICKLEY,station,51.40003577013481,0.043900539720756956
EPCKHMT,EAST PECKHAM TIP,junction,51.215333228249946,0.40543801281918695
DRKLOCS,DRAKELOW C POWERGEN,junction,52.78170424680602,-1.6366380166883339
GIFNOCK,GIFFNOCK,station,55.8038725323958,-4.292975402079966
STRUMLC,STROUD (GLOS),station,51.71882195603844,-2.1662190678323636
YORKEGT,YORK ENGINEERS TRIANGLE,junction,53.95634049409232,-1.098368416834682
GIDEUGL,GIDEA PARK UP GOODS LOOP,junction,51.58196090032881,0.20618367503542065
ATLBRNJ,ATTLEBOROUGH NORTH JN,junction,52.50831773906005,-1.4464584919443715
BNBRRS,RESERVOIR SIDINGS,junction,,
KCLD838,KIRKCALDY SIG EK838,junction,56.114307649815736,-3.1656329720406786
STBLTMD,ST BLAZEY L I P,junction,50.35281458763407,-4.7097062681731625
NBLYGBF,NORTH BLYTH GBRF,junction,58.25884443626708,-3.941066575820828
COSFUGL,COSFORD UGL,junction,52.64483124325939,-2.3006589211770816
STAFRD5,STAFFORD NO5,junction,52.80846425053844,-2.13026695413853
ROYSTON,ROYSTON,station,52.053112992036084,-0.02738667770861126
PBRONCS,PETERBORO NENE C.H.S,junction,52.569895073923824,-0.24750115086325478
EBWVRAS,RASSAU,junction,,
CALNSTR,CALNE (BUS),station,,
BNBRRN,RESERVOIR NECK,junction,,
MRPTLP,MORPETH LOOP,junction,55.16557967800408,-1.6716844692320723
GORTON,GORTON,station,53.46891717976738,-2.167790515110826
CARDRFW,CARDIFF DOCKS RYANS F.W.,junction,51.468238236901875,-3.146506536967827
YORKNRA,YORK WAREHOUSE NRM ANNEXE,junction,53.958453945887456,-1.0985361955258464
LELANTS,LELANT SALTINGS,station,50.178395408893245,-5.441262647858018
TRAMINN,TRAM INN,junction,51.99838615745806,-2.7821601696249796
GWSYFHH,GASCOIGNE WOOD UP (FHH),junction,53.77860355785905,-1.209880499149258
MRKSFHH,MARKS TEY FLHH,junction,,
CORROCE,CORROUR C.E.,junction,56.759441900390456,-4.68925232880136
TMSHTMC,THORPE MARSH TARMAC,junction,53.58232252707404,-1.1013605693848856
WALERTN,WEST ALLERTON,station,53.36902518194092,-2.9068268621075597
SYONLA,SYON LANE,station,51.48143165295899,-0.3254164487528945
BOKNTRE,BOAT OF KINTORE,junction,57.235473993517665,-2.3399468178800054
WGSTNNJ,WIGSTON NORTH JN,junction,52.58806365678577,-1.1263750093887943
RTFD343,RETFORD SIG D1343,junction,53.31782806004974,-0.9516311692351225
TLBYTWN,TILBURY TOWN,station,51.46223605234294,0.35421942776752013
ROCKUDG,ROCK FERRY UP & DOWN GOODS,junction,53.37288908230076,-3.0110273477178313
WLSDEUT,WILLESDEN EUROTERMINAL,junction,51.54341082572229,-0.27909961497114094
STONEGS,STONE GRANVILLE SQUARE,station,,
NRTNJN,NORTON JN,junction,52.15696223492649,-2.1720000210121166
KYLEAKN,KYLEAKIN (SKYE),station,,
IVRKEJN,INVERKEITHING EAST JN,junction,56.04106628497642,-3.392083559790477
WACB,BANK (CITY),junction,,
BARRYDK,BARRY DOCKS,station,51.4025601617404,-3.2612241611505315
STWTFHH,STEWARTS LANE TARMAC FHH,junction,,
BSCTULP,BESCOT UP LOOP,junction,52.55933298022973,-1.9838636541472734
MSSC750,MANCHESTER S SIG MS1750/52,junction,,
EGRNSTD,EAST GRINSTEAD,station,51.126166747078486,-0.018076078945166683
BCSTSJ,BICESTER SOUTH JUNCTION,junction,,
STOKCS,COCKSHUTE SDGS,junction,53.013337464210714,-2.1915029030043294
STOKCV,CLIFFE VALE,junction,53.012653282073884,-2.1921258703667483
WKNTNYD,WORKINGTON S.S.,junction,54.634889207739135,-3.565717314880756
LCHT308,LICHFIELD SIG LS1308,junction,52.687794238599345,-1.8019556803614403
DGNHARC,DAGENHAM DOCK A.R.C.,junction,51.52401591414332,0.1462937890001527
WNCHRBS,WINCHESTER BALTIC SIDING,junction,51.07026217860298,-1.3189986746037592
LCHT306,LICHFIELD SIG LS1306,junction,52.687794238599345,-1.8019556803614403
LCHT303,LICHFIELD TV SIG LS1303,junction,52.687794238599345,-1.8019556803614403
CATZQHC,HAMPTON CT FLOWER SHOW,station,,
BALDOCK,BALDOCK,station,51.99303048349902,-0.1869309201475764
SKPTSNJ,SKIPTON DOWN SHIPLEY SLOW,junction,53.957812040967,-2.0316473995879125
STKPCS,STOCKPORT CAR. M.D.,junction,53.40497809097705,-2.1640638536394508
WORKGBF,WORKSOP RECEPTION (GBRF),junction,53.314359946724274,-1.1320790838142907
SINFSDG,SINFIN SDGS (COLAS),junction,52.8864879823936,-1.4678869631816054
DONCHJN,HEXTHORPE JN,junction,53.50468419228016,-1.174469328193452
